Id Mode logP wjh wjk whk wvj wvh wvk wij wih wik whvi ejh ejk ehk evj evh evk eij eih eik ehvi 
1657 FO 0.453 13.473 13.750 13.953 13.855 14.003 13.792 13.895 13.669 13.791 13.723 0.093 0.062 0.129 0.040 0.035 0.049 0.063 0.048 0.051 0.049 
1658 FU 0.554 13.660 13.949 14.162 14.208 14.349 14.042 14.264 13.939 14.035 14.007 0.081 0.070 0.126 0.046 0.040 0.054 0.069 0.036 0.056 0.040 
1659 FO 0.054 14.716 15.119 15.416 15.393 15.532 15.218 15.437 15.049 15.207 15.150 0.206 0.112 0.266 0.060 0.057 0.088 0.084 0.108 0.090 0.102 
1661 FO 0.375 13.564 13.854 14.067 14.074 14.187 13.933 14.078 13.802 13.916 13.905 0.111 0.072 0.156 0.041 0.037 0.057 0.064 0.059 0.059 0.059 
1663 FO 0.229 14.146 14.445 14.664 14.629 14.748 14.512 14.668 14.387 14.506 14.455 0.113 0.087 0.168 0.054 0.048 0.068 0.078 0.052 0.070 0.053 
1664 FO 0.276 14.024 14.387 14.653 14.637 14.767 14.476 14.693 14.333 14.470 14.410 0.143 0.092 0.197 0.053 0.048 0.072 0.077 0.073 0.074 0.070 
1666 FO -0.086 15.220 15.432 15.590 15.834 15.948 15.572 15.886 15.528 15.555 15.606 0.280 0.228 0.403 0.152 0.141 0.172 0.194 0.096 0.175 0.091 
1667 FU 0.806 12.817 13.097 13.302 13.315 13.455 13.176 13.383 13.079 13.175 13.127 0.073 0.039 0.092 0.031 0.025 0.031 0.054 0.042 0.033 0.045 
1668 FU 0.590 13.539 13.884 14.138 14.115 14.252 13.968 14.158 13.825 13.959 13.909 0.118 0.067 0.136 0.056 0.050 0.049 0.080 0.054 0.051 0.054 
1669 FO 0.223 13.902 14.345 14.670 14.729 14.818 14.478 14.730 14.285 14.450 14.441 0.132 0.127 0.245 0.054 0.049 0.102 0.078 0.065 0.105 0.064 
1671 FO 0.135 14.163 14.619 14.953 14.819 14.951 14.692 14.837 14.475 14.679 14.594 0.216 0.093 0.246 0.065 0.062 0.070 0.090 0.113 0.072 0.106 
1672 FU 0.630 13.478 13.748 13.947 13.962 14.147 13.828 13.980 13.711 13.813 13.809 0.109 0.055 0.129 0.042 0.037 0.042 0.065 0.057 0.044 0.057 
1674 FU 0.528 13.817 14.148 14.390 14.205 14.384 14.175 14.216 14.003 14.169 14.089 0.084 0.085 0.153 0.047 0.041 0.067 0.070 0.038 0.069 0.041 
1676 FU 0.422 14.262 14.466 14.617 14.527 14.704 14.494 14.556 14.399 14.493 14.448 0.134 0.077 0.154 0.064 0.058 0.056 0.089 0.059 0.058 0.059 
1677 FU 1.372 10.964 11.246 11.454 11.420 11.634 11.313 11.531 11.227 11.325 11.240 0.070 0.040 0.069 0.043 0.037 0.027 0.066 0.031 0.029 0.036 
1678 FU 0.807 12.642 12.992 13.250 13.326 13.452 13.110 13.396 12.990 13.102 13.067 0.095 0.039 0.092 0.044 0.039 0.026 0.067 0.047 0.028 0.049 
1679 FO 0.241 13.993 14.402 14.705 14.732 15.064 14.526 14.820 14.377 14.519 14.479 0.169 0.135 0.253 0.083 0.076 0.104 0.111 0.070 0.107 0.068 
1680 FU 0.653 13.321 13.581 13.773 13.825 13.995 13.670 13.866 13.574 13.660 13.652 0.106 0.055 0.127 0.043 0.038 0.042 0.066 0.055 0.044 0.055 
1682 FU 0.739 12.887 13.241 13.501 13.470 13.709 13.328 13.474 13.160 13.307 13.296 0.113 0.050 0.130 0.039 0.035 0.038 0.062 0.061 0.040 0.060 
1683 FO 0.210 14.143 14.610 14.951 14.717 14.814 14.651 14.764 14.430 14.653 14.503 0.163 0.090 0.202 0.061 0.056 0.069 0.085 0.081 0.071 0.078 
1684 FU 0.455 13.784 14.288 14.658 14.563 14.716 14.387 14.622 14.171 14.380 14.278 0.124 0.080 0.175 0.044 0.040 0.064 0.067 0.065 0.066 0.064 
1685 FO 0.426 13.570 13.808 13.984 14.014 14.148 13.883 14.060 13.797 13.878 13.854 0.092 0.071 0.134 0.048 0.042 0.055 0.071 0.042 0.057 0.045 
1686 FU 0.529 13.715 14.111 14.403 14.304 14.499 14.185 14.345 14.007 14.177 14.104 0.115 0.062 0.130 0.053 0.047 0.045 0.077 0.054 0.047 0.054 
1688 FU 0.490 13.752 14.196 14.521 14.292 14.477 14.237 14.283 13.998 14.222 14.131 0.137 0.103 0.212 0.050 0.046 0.082 0.073 0.070 0.084 0.068 
1690 FO 0.577 13.167 13.321 13.436 13.528 13.697 13.397 13.548 13.344 13.384 13.416 0.080 0.055 0.106 0.042 0.036 0.042 0.065 0.039 0.044 0.042 
1692 FU 0.467 14.041 14.271 14.440 14.499 14.706 14.356 14.527 14.267 14.342 14.355 0.134 0.082 0.179 0.051 0.046 0.064 0.074 0.068 0.066 0.067 
1693 FO 0.221 14.240 14.574 14.821 14.699 14.921 14.626 14.688 14.448 14.608 14.574 0.136 0.086 0.174 0.061 0.055 0.065 0.085 0.063 0.067 0.062 
1695 FO 0.266 14.093 14.455 14.721 14.449 14.615 14.461 14.418 14.245 14.448 14.362 0.134 0.083 0.181 0.048 0.044 0.065 0.071 0.069 0.067 0.068 
1697 FU 0.479 13.723 14.077 14.338 14.314 14.476 14.164 14.272 13.978 14.132 14.145 0.177 0.092 0.213 0.064 0.060 0.070 0.089 0.088 0.072 0.084 
1698 FO 0.203 14.128 14.660 15.051 14.908 15.021 14.749 14.962 14.513 14.743 14.618 0.212 0.085 0.234 0.064 0.061 0.063 0.089 0.110 0.065 0.104 
1701 FO 0.420 13.497 13.785 13.997 13.983 14.091 13.856 14.018 13.738 13.849 13.809 0.092 0.055 0.120 0.037 0.032 0.043 0.061 0.049 0.045 0.050 
1702 FU 0.460 13.962 14.200 14.376 14.416 14.493 14.276 14.433 14.179 14.264 14.256 0.168 0.081 0.167 0.080 0.074 0.054 0.108 0.071 0.056 0.069 
1704 FO 0.275 14.024 14.370 14.624 14.496 14.629 14.419 14.558 14.271 14.422 14.319 0.136 0.074 0.173 0.047 0.043 0.058 0.070 0.071 0.060 0.069 
1705 FO 0.229 14.440 14.575 14.676 14.755 14.921 14.642 14.794 14.604 14.636 14.651 0.163 0.095 0.204 0.065 0.060 0.072 0.090 0.079 0.074 0.076 
1706 FO 0.622 12.900 13.128 13.297 13.393 13.587 13.225 13.408 13.135 13.206 13.239 0.065 0.045 0.089 0.035 0.029 0.035 0.058 0.035 0.037 0.039 
1707 FU 0.411 14.036 14.311 14.513 14.616 14.735 14.418 14.686 14.336 14.413 14.393 0.095 0.079 0.148 0.049 0.043 0.062 0.072 0.043 0.064 0.045 
1709 FU 0.460 13.994 14.237 14.417 14.466 14.630 14.321 14.496 14.227 14.309 14.308 0.107 0.081 0.151 0.056 0.050 0.062 0.080 0.046 0.064 0.048 
1712 FU 0.404 13.871 14.132 14.324 14.328 14.471 14.204 14.359 14.097 14.195 14.172 0.082 0.063 0.126 0.037 0.032 0.050 0.061 0.043 0.052 0.045 
1714 FO 0.532 13.134 13.396 13.589 13.542 13.676 13.451 13.545 13.325 13.438 13.414 0.101 0.052 0.121 0.040 0.035 0.040 0.063 0.053 0.042 0.054 
1715 FU 0.588 13.458 13.833 14.108 14.018 14.182 13.902 14.038 13.727 13.890 13.832 0.125 0.065 0.148 0.050 0.045 0.049 0.073 0.063 0.051 0.062 
1721 FU 0.494 13.670 14.073 14.370 14.424 14.543 14.196 14.488 14.048 14.186 14.140 0.114 0.070 0.148 0.048 0.043 0.054 0.071 0.057 0.056 0.057 
1724 FU 0.476 13.790 14.147 14.409 14.432 14.553 14.248 14.475 14.107 14.236 14.199 0.119 0.070 0.144 0.054 0.048 0.052 0.078 0.056 0.054 0.056 
1725 FO 0.008 14.930 15.128 15.275 15.558 15.672 15.277 15.605 15.242 15.257 15.327 0.146 0.134 0.252 0.068 0.062 0.106 0.094 0.065 0.109 0.064 
1726 FO 0.257 14.199 14.371 14.497 14.597 14.690 14.451 14.655 14.410 14.448 14.442 0.125 0.063 0.148 0.048 0.043 0.048 0.071 0.064 0.050 0.063 
1728 FU 0.514 13.617 13.999 14.279 14.270 14.416 14.096 14.298 13.932 14.081 14.044 0.122 0.083 0.167 0.054 0.049 0.064 0.078 0.058 0.066 0.058 
1729 FU 0.479 13.780 14.116 14.363 14.515 14.677 14.257 14.568 14.145 14.239 14.250 0.179 0.084 0.211 0.057 0.054 0.064 0.081 0.093 0.066 0.089 
1732 FU 0.490 13.879 14.143 14.338 14.335 14.512 14.215 14.373 14.108 14.207 14.182 0.151 0.085 0.181 0.064 0.059 0.063 0.089 0.071 0.065 0.069 
1735 FU 0.477 13.849 14.224 14.499 14.590 14.709 14.352 14.673 14.230 14.346 14.303 0.095 0.073 0.145 0.043 0.038 0.058 0.066 0.048 0.060 0.049 
1736 FU 0.456 13.987 14.323 14.570 14.407 14.708 14.363 14.396 14.178 14.347 14.310 0.130 0.087 0.186 0.047 0.043 0.069 0.070 0.067 0.071 0.066 
1737 FU 0.591 13.505 13.796 14.009 14.154 14.284 13.921 14.249 13.849 13.918 13.897 0.095 0.053 0.115 0.041 0.036 0.040 0.064 0.049 0.042 0.050 
1738 FO 0.368 13.857 13.964 14.043 14.212 14.344 14.052 14.243 14.036 14.040 14.091 0.064 0.054 0.107 0.031 0.025 0.044 0.055 0.037 0.046 0.040 
1739 FU 0.751 13.095 13.359 13.553 13.659 13.793 13.465 13.737 13.391 13.461 13.441 0.075 0.045 0.093 0.037 0.031 0.034 0.060 0.040 0.036 0.042 
1740 FO 0.061 14.602 15.060 15.396 15.339 15.455 15.159 15.392 14.967 15.151 15.066 0.208 0.131 0.277 0.080 0.075 0.101 0.108 0.100 0.104 0.095 
1742 FO 0.447 13.332 13.642 13.870 13.874 14.011 13.726 13.913 13.601 13.717 13.682 0.081 0.055 0.111 0.039 0.034 0.043 0.062 0.041 0.045 0.044 
1743 FU 0.459 14.029 14.293 14.488 14.575 14.727 14.394 14.619 14.302 14.382 14.382 0.131 0.095 0.189 0.057 0.052 0.074 0.081 0.062 0.076 0.061 
1744 FO 0.283 13.899 14.278 14.557 14.617 14.740 14.397 14.685 14.262 14.389 14.345 0.129 0.081 0.177 0.046 0.042 0.064 0.069 0.067 0.066 0.066 
1746 FU 0.512 13.598 13.998 14.292 14.333 14.474 14.116 14.368 13.954 14.099 14.073 0.115 0.074 0.156 0.047 0.042 0.058 0.070 0.058 0.060 0.058 
1748 FU 0.822 12.643 12.940 13.158 13.176 13.331 13.025 13.178 12.891 13.006 13.007 0.070 0.040 0.088 0.032 0.026 0.031 0.056 0.040 0.033 0.042 
1749 FU 0.570 13.503 13.969 14.311 14.139 14.291 14.033 14.188 13.820 14.030 13.911 0.116 0.065 0.149 0.043 0.038 0.051 0.066 0.061 0.053 0.060 
1752 FO 0.352 13.692 14.112 14.420 14.331 14.417 14.190 14.368 14.004 14.182 14.096 0.111 0.073 0.158 0.041 0.037 0.058 0.064 0.059 0.060 0.059 
1753 FU 0.411 13.839 14.276 14.596 14.564 14.693 14.378 14.598 14.190 14.364 14.306 0.135 0.057 0.141 0.054 0.049 0.040 0.078 0.067 0.042 0.066 
1755 FU 0.434 14.141 14.402 14.594 14.602 14.759 14.476 14.644 14.374 14.469 14.442 0.137 0.087 0.171 0.066 0.060 0.065 0.091 0.060 0.067 0.060 
1756 FU 0.759 12.921 13.249 13.490 13.517 13.698 13.346 13.601 13.236 13.345 13.293 0.072 0.043 0.094 0.032 0.026 0.034 0.056 0.041 0.036 0.043 
1758 FU 0.501 13.837 14.172 14.418 14.218 14.385 14.195 14.249 14.028 14.195 14.094 0.130 0.085 0.178 0.052 0.047 0.066 0.075 0.065 0.068 0.064 
1759 FO 0.304 14.156 14.369 14.527 14.532 14.665 14.429 14.554 14.340 14.421 14.407 0.148 0.094 0.212 0.044 0.041 0.076 0.067 0.080 0.078 0.077 
1762 FU 0.487 13.918 14.216 14.436 14.489 14.622 14.313 14.527 14.200 14.301 14.286 0.118 0.091 0.180 0.052 0.047 0.072 0.075 0.057 0.074 0.057 
1763 FO 0.350 13.791 14.147 14.407 14.401 14.505 14.237 14.466 14.103 14.233 14.167 0.121 0.065 0.154 0.040 0.036 0.051 0.063 0.065 0.053 0.064 
1764 FU 0.473 14.082 14.313 14.483 14.506 14.666 14.384 14.537 14.293 14.375 14.365 0.130 0.099 0.198 0.053 0.048 0.078 0.077 0.064 0.080 0.063 
1767 FU 0.449 14.079 14.290 14.445 14.420 14.522 14.338 14.405 14.230 14.322 14.319 0.151 0.106 0.226 0.051 0.047 0.085 0.074 0.079 0.087 0.076 
1768 FU 0.516 13.669 13.992 14.230 14.067 14.262 14.025 14.001 13.824 13.998 13.984 0.140 0.094 0.202 0.050 0.046 0.075 0.073 0.073 0.077 0.070 
1769 FO 0.318 13.750 14.161 14.462 14.445 14.568 14.262 14.475 14.085 14.247 14.199 0.139 0.085 0.188 0.048 0.044 0.067 0.071 0.073 0.069 0.070 
1773 FU 0.552 13.677 13.970 14.184 14.147 14.292 14.035 14.202 13.920 14.034 13.976 0.100 0.060 0.131 0.041 0.036 0.047 0.064 0.052 0.049 0.053 
1776 FU 0.412 13.912 14.410 14.775 14.692 14.807 14.510 14.764 14.306 14.506 14.395 0.160 0.076 0.184 0.058 0.054 0.057 0.082 0.081 0.059 0.078 
1778 FU 0.684 13.143 13.449 13.673 13.773 13.928 13.564 13.831 13.462 13.553 13.543 0.083 0.054 0.111 0.038 0.033 0.042 0.061 0.043 0.044 0.045 
1780 FU 0.582 13.635 13.854 14.014 14.009 14.168 13.912 14.036 13.821 13.905 13.887 0.117 0.062 0.140 0.048 0.043 0.047 0.071 0.059 0.049 0.059 
1781 FU 0.424 13.889 14.339 14.669 14.457 14.624 14.386 14.422 14.136 14.364 14.294 0.146 0.072 0.157 0.065 0.059 0.051 0.090 0.067 0.053 0.066 
1782 FU 0.869 12.633 12.889 13.078 13.218 13.375 13.006 13.282 12.933 12.996 13.003 0.068 0.036 0.082 0.031 0.025 0.028 0.055 0.039 0.030 0.042 
1783 FO 0.226 14.412 14.561 14.671 14.649 14.850 14.598 14.635 14.517 14.584 14.603 0.107 0.100 0.191 0.049 0.044 0.080 0.072 0.052 0.082 0.053 
1785 FU 0.741 13.084 13.353 13.550 13.627 13.781 13.451 13.698 13.368 13.447 13.424 0.055 0.035 0.070 0.031 0.025 0.027 0.055 0.032 0.029 0.036 
1786 FU 0.464 14.048 14.284 14.457 14.487 14.631 14.358 14.530 14.271 14.351 14.332 0.089 0.081 0.157 0.039 0.034 0.065 0.062 0.046 0.067 0.048 
1787 FU 0.618 13.384 13.778 14.067 14.006 14.165 13.861 14.076 13.704 13.860 13.774 0.130 0.065 0.152 0.050 0.045 0.049 0.073 0.066 0.051 0.065 
1791 FU 0.564 13.511 13.850 14.100 14.078 14.214 13.933 14.123 13.794 13.925 13.874 0.099 0.055 0.117 0.045 0.040 0.041 0.068 0.049 0.043 0.050 
1793 FU 0.750 12.942 13.289 13.544 13.505 13.704 13.370 13.528 13.214 13.356 13.322 0.075 0.041 0.092 0.034 0.028 0.032 0.057 0.041 0.034 0.044 
1794 FU 0.637 13.279 13.585 13.810 13.718 13.904 13.638 13.737 13.492 13.629 13.581 0.105 0.058 0.123 0.048 0.043 0.043 0.071 0.051 0.045 0.052 
1795 FU 0.439 14.028 14.265 14.440 14.518 14.661 14.356 14.541 14.266 14.341 14.353 0.139 0.092 0.163 0.077 0.071 0.066 0.104 0.051 0.068 0.052 
1796 FU 0.426 13.995 14.319 14.558 14.441 14.576 14.366 14.406 14.186 14.345 14.316 0.099 0.078 0.145 0.052 0.046 0.060 0.075 0.044 0.062 0.046 
1797 FU 0.665 13.225 13.612 13.897 13.825 13.974 13.690 13.875 13.526 13.685 13.609 0.086 0.045 0.102 0.037 0.031 0.034 0.060 0.046 0.036 0.048 
1798 FU 0.525 13.639 14.034 14.324 14.271 14.398 14.119 14.330 13.959 14.115 14.035 0.113 0.066 0.145 0.045 0.040 0.051 0.068 0.058 0.053 0.058 
1799 FU 0.699 13.207 13.392 13.529 13.777 13.903 13.526 13.856 13.507 13.517 13.555 0.065 0.046 0.092 0.033 0.027 0.036 0.056 0.036 0.038 0.040 
1800 FU 0.487 13.780 14.050 14.248 14.321 14.441 14.146 14.348 14.043 14.131 14.132 0.112 0.084 0.176 0.039 0.035 0.068 0.062 0.060 0.070 0.060 
1801 FO 0.071 14.926 14.990 15.038 15.429 15.552 15.141 15.501 15.192 15.128 15.234 0.141 0.147 0.286 0.049 0.045 0.120 0.072 0.074 0.123 0.071 
1802 FU 0.779 13.031 13.201 13.326 13.317 13.519 13.248 13.344 13.177 13.242 13.235 0.080 0.037 0.091 0.034 0.028 0.028 0.057 0.044 0.030 0.046 
1803 FO 0.294 14.226 14.417 14.558 14.643 14.773 14.498 14.673 14.433 14.488 14.499 0.119 0.092 0.189 0.044 0.039 0.074 0.067 0.062 0.076 0.061 
1807 FU 0.864 12.710 12.890 13.024 13.239 13.417 13.014 13.325 12.994 13.009 13.038 0.051 0.030 0.058 0.031 0.025 0.022 0.055 0.029 0.025 0.035 
1808 FU 0.704 13.083 13.449 13.718 13.686 13.844 13.535 13.747 13.390 13.531 13.465 0.080 0.052 0.111 0.034 0.028 0.041 0.057 0.044 0.043 0.046 
1809 FO 0.299 13.806 14.178 14.451 14.405 14.562 14.261 14.427 14.094 14.247 14.203 0.130 0.065 0.145 0.055 0.050 0.047 0.079 0.063 0.049 0.062 
1810 FO 0.243 14.181 14.619 14.940 14.742 14.872 14.666 14.788 14.462 14.666 14.538 0.104 0.076 0.153 0.045 0.040 0.060 0.068 0.052 0.062 0.053 
1813 FU 0.445 13.909 14.284 14.559 14.480 14.628 14.356 14.542 14.202 14.355 14.268 0.101 0.088 0.164 0.051 0.045 0.069 0.074 0.046 0.071 0.048 
1814 FU 0.609 13.458 13.864 14.162 14.163 14.295 13.970 14.213 13.807 13.959 13.905 0.086 0.062 0.120 0.044 0.038 0.048 0.067 0.041 0.050 0.044 
1815 FO 0.285 14.056 14.335 14.540 14.586 14.730 14.425 14.635 14.324 14.417 14.395 0.073 0.094 0.174 0.037 0.032 0.077 0.061 0.038 0.079 0.041 
1817 FO 0.327 13.965 14.278 14.508 14.459 14.606 14.345 14.512 14.218 14.343 14.280 0.086 0.072 0.134 0.045 0.039 0.056 0.068 0.041 0.058 0.043 
1818 FO 0.197 14.322 14.626 14.849 14.723 14.881 14.665 14.684 14.490 14.644 14.620 0.202 0.084 0.214 0.073 0.069 0.059 0.100 0.100 0.061 0.095 
1819 FU 0.430 14.136 14.288 14.401 14.603 14.740 14.399 14.652 14.375 14.387 14.434 0.099 0.086 0.168 0.044 0.039 0.069 0.067 0.050 0.071 0.051 
1824 FU 0.477 13.969 14.270 14.491 14.448 14.600 14.336 14.498 14.214 14.333 14.277 0.089 0.074 0.145 0.039 0.034 0.059 0.062 0.046 0.061 0.048 
1826 FU 0.525 13.714 14.176 14.515 14.374 14.511 14.249 14.422 14.041 14.244 14.135 0.128 0.079 0.163 0.056 0.051 0.060 0.080 0.061 0.062 0.060 
1827 FU 0.404 14.221 14.386 14.509 14.442 14.641 14.413 14.415 14.312 14.397 14.408 0.133 0.074 0.171 0.045 0.041 0.058 0.068 0.070 0.060 0.068 
1828 FO 0.579 13.117 13.332 13.491 13.451 13.592 13.378 13.475 13.283 13.372 13.343 0.074 0.042 0.098 0.029 0.023 0.034 0.053 0.043 0.036 0.045 
1829 FO 0.335 14.003 14.145 14.250 14.414 14.550 14.240 14.502 14.234 14.242 14.247 0.074 0.072 0.137 0.036 0.030 0.058 0.059 0.040 0.060 0.042 
1830 FU 0.481 13.789 14.123 14.369 14.429 14.568 14.232 14.478 14.108 14.220 14.197 0.141 0.105 0.208 0.061 0.056 0.082 0.085 0.066 0.084 0.065 
1831 FU 0.758 12.875 13.184 13.410 13.390 13.533 13.259 13.421 13.128 13.249 13.213 0.067 0.031 0.070 0.034 0.028 0.022 0.057 0.037 0.025 0.040 
1833 FU 1.282 11.459 11.667 11.820 11.797 12.019 11.719 11.872 11.651 11.725 11.678 0.065 0.026 0.062 0.033 0.027 0.017 0.056 0.036 0.020 0.040 
1836 FO 0.428 13.548 13.871 14.108 14.009 14.119 13.922 14.049 13.780 13.920 13.841 0.086 0.054 0.112 0.040 0.035 0.042 0.063 0.044 0.044 0.046 
1838 FO 0.216 14.234 14.541 14.767 14.709 14.844 14.604 14.730 14.464 14.594 14.549 0.154 0.088 0.196 0.057 0.052 0.068 0.081 0.078 0.070 0.075 
1840 FU 0.670 13.438 13.574 13.675 13.723 13.870 13.630 13.745 13.581 13.622 13.634 0.097 0.052 0.101 0.051 0.045 0.036 0.074 0.043 0.038 0.045 
1842 FU 0.740 13.001 13.420 13.728 13.622 13.778 13.495 13.677 13.314 13.491 13.397 0.078 0.047 0.095 0.039 0.034 0.035 0.062 0.040 0.037 0.042 
1843 FU 0.652 13.094 13.511 13.818 13.629 13.802 13.559 13.601 13.329 13.539 13.476 0.080 0.047 0.096 0.040 0.035 0.035 0.063 0.041 0.037 0.043 
1846 FU 0.554 13.824 13.956 14.054 14.113 14.278 14.015 14.156 13.978 14.012 14.017 0.105 0.065 0.130 0.051 0.045 0.049 0.074 0.049 0.051 0.050 
1848 FU 0.521 13.813 14.063 14.247 14.260 14.431 14.136 14.288 14.034 14.126 14.113 0.120 0.074 0.151 0.055 0.049 0.056 0.079 0.056 0.058 0.056 
1849 FU 0.533 13.682 14.139 14.474 14.251 14.401 14.183 14.295 13.966 14.183 14.049 0.139 0.120 0.240 0.051 0.046 0.097 0.074 0.071 0.099 0.069 
1853 FO 0.519 13.255 13.540 13.750 13.808 13.937 13.635 13.885 13.546 13.634 13.593 0.119 0.055 0.111 0.061 0.055 0.035 0.085 0.051 0.037 0.052 
1857 FU 0.683 13.096 13.522 13.835 13.736 13.883 13.601 13.784 13.414 13.594 13.506 0.066 0.046 0.091 0.036 0.030 0.036 0.059 0.035 0.038 0.039 
1860 FO 0.301 13.874 14.269 14.559 14.321 14.458 14.293 14.335 14.087 14.289 14.175 0.111 0.086 0.172 0.046 0.041 0.068 0.069 0.056 0.070 0.056 
1861 FO -0.019 14.959 15.136 15.267 15.472 15.604 15.254 15.483 15.202 15.231 15.302 0.177 0.158 0.319 0.054 0.051 0.128 0.078 0.093 0.131 0.089 
1862 FU 1.118 11.919 12.165 12.347 12.434 12.646 12.264 12.492 12.185 12.256 12.256 0.074 0.024 0.078 0.028 0.022 0.018 0.051 0.044 0.021 0.046 
1864 FO 0.159 14.447 14.809 15.075 14.932 15.042 14.856 14.987 14.696 14.858 14.749 0.173 0.122 0.257 0.060 0.056 0.097 0.084 0.088 0.099 0.084 
1865 FU 0.512 13.890 14.143 14.329 14.390 14.545 14.232 14.477 14.161 14.234 14.195 0.107 0.082 0.163 0.047 0.042 0.065 0.070 0.053 0.067 0.054 
1868 FO 0.564 13.248 13.429 13.561 13.262 13.447 13.380 13.201 13.228 13.371 13.316 0.083 0.046 0.094 0.042 0.036 0.034 0.065 0.041 0.036 0.043 
1870 FU 0.780 12.813 13.150 13.398 13.315 13.484 13.213 13.340 13.057 13.204 13.149 0.097 0.059 0.107 0.055 0.049 0.042 0.079 0.040 0.044 0.042 
1873 FU 0.488 13.867 14.221 14.480 14.512 14.641 14.324 14.609 14.210 14.326 14.255 0.103 0.073 0.147 0.046 0.041 0.057 0.069 0.051 0.059 0.052 
1874 FO 0.373 13.596 13.887 14.102 14.092 14.208 13.961 14.111 13.835 13.949 13.922 0.096 0.057 0.123 0.040 0.035 0.044 0.063 0.050 0.046 0.051 
1878 FU 0.557 13.708 13.965 14.154 14.284 14.411 14.077 14.336 13.998 14.066 14.072 0.104 0.081 0.160 0.045 0.040 0.064 0.068 0.052 0.066 0.053 
1884 FU 0.890 12.545 12.749 12.899 12.920 13.080 12.813 12.923 12.720 12.798 12.809 0.067 0.042 0.075 0.041 0.035 0.030 0.064 0.031 0.032 0.036 
1885 FO 0.767 12.639 12.865 13.032 13.035 13.180 12.928 13.060 12.834 12.919 12.904 0.061 0.038 0.075 0.035 0.029 0.029 0.058 0.033 0.031 0.037 
1887 FU 0.754 13.095 13.354 13.544 13.526 13.703 13.419 13.584 13.322 13.418 13.373 0.073 0.040 0.091 0.032 0.027 0.031 0.056 0.041 0.033 0.044 
1888 FU 0.733 12.976 13.313 13.560 13.448 13.618 13.365 13.471 13.206 13.358 13.294 0.078 0.046 0.100 0.035 0.029 0.036 0.058 0.042 0.038 0.045 
1896 FO -0.026 15.202 15.307 15.385 15.508 15.636 15.379 15.547 15.362 15.373 15.401 0.181 0.161 0.322 0.059 0.055 0.130 0.083 0.093 0.133 0.089 
1898 FO -0.005 14.734 15.226 15.587 15.661 15.743 15.376 15.748 15.202 15.367 15.297 0.314 0.170 0.383 0.112 0.107 0.128 0.146 0.152 0.131 0.142 
1899 FU 0.597 13.619 13.878 14.068 13.967 14.118 13.914 13.992 13.792 13.910 13.855 0.096 0.065 0.125 0.049 0.043 0.049 0.072 0.044 0.051 0.046 
1903 FU 0.826 12.831 13.161 13.402 13.360 13.519 13.234 13.410 13.099 13.230 13.172 0.099 0.049 0.108 0.045 0.040 0.035 0.068 0.049 0.037 0.050 
1904 FU 0.610 13.362 13.728 13.997 13.842 13.987 13.773 13.864 13.595 13.767 13.682 0.100 0.056 0.112 0.050 0.044 0.040 0.073 0.046 0.042 0.048 
1906 FO 0.386 13.753 13.944 14.085 14.111 14.232 14.005 14.136 13.930 13.997 13.990 0.088 0.049 0.103 0.042 0.037 0.036 0.065 0.044 0.038 0.046 
1907 FU 0.468 13.950 14.209 14.399 14.532 14.679 14.323 14.612 14.256 14.318 14.309 0.115 0.072 0.148 0.052 0.047 0.055 0.075 0.055 0.057 0.055 
1908 FO 0.053 14.386 14.922 15.315 15.069 15.182 14.977 15.063 14.699 14.962 14.842 0.148 0.099 0.211 0.054 0.050 0.078 0.078 0.076 0.080 0.073 
1909 FU 0.577 13.338 13.861 14.245 14.005 14.135 13.916 14.044 13.664 13.912 13.766 0.110 0.049 0.105 0.054 0.048 0.032 0.078 0.050 0.034 0.051 
1910 FU 0.981 12.346 12.477 12.576 12.754 12.963 12.578 12.788 12.551 12.563 12.626 0.066 0.028 0.060 0.037 0.031 0.018 0.060 0.034 0.021 0.038 
1911 FO -0.126 15.233 15.598 15.866 15.999 16.075 15.736 16.048 15.609 15.720 15.710 0.335 0.173 0.414 0.103 0.100 0.133 0.134 0.170 0.136 0.159 
1913 FO 0.141 14.413 14.886 15.233 14.972 15.102 14.921 14.996 14.683 14.918 14.779 0.130 0.130 0.255 0.046 0.042 0.106 0.069 0.068 0.109 0.067 
1914 FU 0.700 13.443 13.578 13.677 13.705 13.911 13.628 13.760 13.591 13.629 13.620 0.080 0.057 0.109 0.042 0.036 0.044 0.065 0.039 0.046 0.042 
1917 FO 0.465 13.487 13.745 13.935 13.935 14.054 13.814 13.998 13.723 13.815 13.763 0.078 0.049 0.098 0.039 0.034 0.037 0.062 0.040 0.039 0.042 
1919 FO 0.541 13.139 13.492 13.750 13.611 13.747 13.538 13.646 13.374 13.535 13.446 0.093 0.048 0.105 0.042 0.037 0.035 0.065 0.047 0.037 0.049 
1920 FU 0.821 12.839 13.144 13.369 13.263 13.454 13.192 13.285 13.046 13.185 13.131 0.078 0.043 0.091 0.038 0.033 0.032 0.061 0.041 0.034 0.043 
1921 FU 0.458 13.841 14.302 14.640 14.421 14.551 14.348 14.525 14.157 14.363 14.185 0.102 0.067 0.139 0.043 0.038 0.052 0.066 0.052 0.054 0.053 
1926 FU 0.776 13.150 13.218 13.270 13.303 13.538 13.256 13.308 13.225 13.246 13.285 0.081 0.045 0.088 0.043 0.037 0.032 0.066 0.039 0.034 0.042 
